,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
138,2. J,21,Male,Non-English,1,Then,0.6137331360005192
139,2. J,21,Male,Non-English,1,he,0.538354040007107
140,2. J,21,Male,Non-English,1,thought,0.5572179430018878
141,2. J,21,Male,Non-English,1,another,0.5380996930034598
142,2. J,21,Male,Non-English,1,long,0.5672045949977473
143,2. J,21,Male,Non-English,1,"time,",0.6873618199970224
144,2. J,21,Male,Non-English,1,and,0.5363317790033761
145,2. J,21,Male,Non-English,1,said:,0.5783551979984622
146,2. J,21,Male,Non-English,1,‘And,0.7514710559989908
147,2. J,21,Male,Non-English,1,the,0.6035630609985674
148,2. J,21,Male,Non-English,1,only,0.6369518879946554
149,2. J,21,Male,Non-English,1,reason,0.5864707590008038
150,2. J,21,Male,Non-English,1,for,0.5988570109984721
151,2. J,21,Male,Non-English,1,being,0.5507501410029363
152,2. J,21,Male,Non-English,1,a,0.5133419929989032
153,2. J,21,Male,Non-English,1,bee,0.48273876599705545
154,2. J,21,Male,Non-English,1,that,0.5807480759976897
155,2. J,21,Male,Non-English,1,I,0.6824749849984073
156,2. J,21,Male,Non-English,1,know,0.6081299229990691
157,2. J,21,Male,Non-English,1,of,0.531293578002078
158,2. J,21,Male,Non-English,1,is,0.606268812000053
159,2. J,21,Male,Non-English,1,making,0.7310607870022068
160,2. J,21,Male,Non-English,1,honey.’,0.951220753006055
161,2. J,21,Male,Non-English,1,And,0.5657320280006388
162,2. J,21,Male,Non-English,1,then,0.5053406910010381
163,2. J,21,Male,Non-English,1,he,0.6008268500008853
164,2. J,21,Male,Non-English,1,got,0.6400618830011808
165,2. J,21,Male,Non-English,1,"up,",0.7371440999995684
166,2. J,21,Male,Non-English,1,and,0.5729636320029385
167,2. J,21,Male,Non-English,1,said:,0.5507106360018952
168,2. J,21,Male,Non-English,1,‘And,0.5447144049976487
169,2. J,21,Male,Non-English,1,the,0.48026906000450253
170,2. J,21,Male,Non-English,1,only,0.6539209109978401
171,2. J,21,Male,Non-English,1,reason,0.650179966003634
172,2. J,21,Male,Non-English,1,for,0.684609879994241
173,2. J,21,Male,Non-English,1,making,0.7038754550012527
174,2. J,21,Male,Non-English,1,honey,0.7329075149973505
175,2. J,21,Male,Non-English,1,is,0.6782973930021399
176,2. J,21,Male,Non-English,1,so,0.5942908770011854
177,2. J,21,Male,Non-English,1,as,0.5868387640002766
178,2. J,21,Male,Non-English,1,I,0.6680712990055326
179,2. J,21,Male,Non-English,1,can,0.744643690995872
180,2. J,21,Male,Non-English,1,eat,0.5439151280006627
181,2. J,21,Male,Non-English,1,it.’,0.7749866179947276
182,2. J,21,Male,Non-English,1,So,0.530636408002465
183,2. J,21,Male,Non-English,1,he,0.49745560299925273
184,2. J,21,Male,Non-English,1,began,0.5427418519975618
185,2. J,21,Male,Non-English,1,to,0.5102669030020479
186,2. J,21,Male,Non-English,1,climb,0.5206218530001934
187,2. J,21,Male,Non-English,1,the,0.4801539770051022
188,2. J,21,Male,Non-English,1,tree.,0.5228951919998508
