,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
170,Jishuo,20,Male,Non English,2,only,0.4349745209910907
171,Jishuo,20,Male,Non English,2,reason,0.5125712610315531
172,Jishuo,20,Male,Non English,2,for,0.5170584169682115
173,Jishuo,20,Male,Non English,2,making,0.5084383549983613
174,Jishuo,20,Male,Non English,2,honey,0.39046728098765016
175,Jishuo,20,Male,Non English,2,is,0.6663461639545858
176,Jishuo,20,Male,Non English,2,so,0.47890072799054906
177,Jishuo,20,Male,Non English,2,as,0.5295881539932452
178,Jishuo,20,Male,Non English,2,I,0.421002037008293
179,Jishuo,20,Male,Non English,2,can,0.32360639894613996
180,Jishuo,20,Male,Non English,2,eat,0.3458380049560219
181,Jishuo,20,Male,Non English,2,it.’,0.533282186021097
182,Jishuo,20,Male,Non English,2,So,0.5020785220549442
183,Jishuo,20,Male,Non English,2,he,0.33939773094607517
184,Jishuo,20,Male,Non English,2,began,0.3605591260129586
185,Jishuo,20,Male,Non English,2,to,0.2836104030138813
186,Jishuo,20,Male,Non English,2,climb,0.3399766240036115
187,Jishuo,20,Male,Non English,2,the,0.45048598101129755
188,Jishuo,20,Male,Non English,2,tree.,0.43683746602619067
