,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
139,Søren,22,Male,Non-English,2,he,0.40407148201484233
140,Søren,22,Male,Non-English,2,thought,0.5738124490017071
141,Søren,22,Male,Non-English,2,another,0.39688748901244253
142,Søren,22,Male,Non-English,2,long,0.512961184955202
143,Søren,22,Male,Non-English,2,"time,",0.39584253099747
144,Søren,22,Male,Non-English,2,and,0.3914694240083918
145,Søren,22,Male,Non-English,2,said:,0.4049179499852471
146,Søren,22,Male,Non-English,2,‘And,0.47965498198755085
147,Søren,22,Male,Non-English,2,the,0.36307216703426093
148,Søren,22,Male,Non-English,2,only,0.35646395897492766
149,Søren,22,Male,Non-English,2,reason,0.35065414203563705
150,Søren,22,Male,Non-English,2,for,0.3801686749793589
151,Søren,22,Male,Non-English,2,being,0.34498342097504064
152,Søren,22,Male,Non-English,2,a,0.3527266110177152
153,Søren,22,Male,Non-English,2,bee,0.3102142300340347
154,Søren,22,Male,Non-English,2,that,0.3851126179797575
155,Søren,22,Male,Non-English,2,I,0.375645664986223
156,Søren,22,Male,Non-English,2,know,0.3131798699614592
157,Søren,22,Male,Non-English,2,of,0.3948706610244699
158,Søren,22,Male,Non-English,2,is,0.35429627500707284
159,Søren,22,Male,Non-English,2,making,0.3661092809634283
160,Søren,22,Male,Non-English,2,juice.’,0.48842388397315517
161,Søren,22,Male,Non-English,2,"
And",0.4241654619690962
162,Søren,22,Male,Non-English,2,then,0.3906045749899931
163,Søren,22,Male,Non-English,2,he,0.39840279502095655
164,Søren,22,Male,Non-English,2,got,0.43422639602795243
165,Søren,22,Male,Non-English,2,"up,",0.38552736601559445
166,Søren,22,Male,Non-English,2,and,0.35352493199752644
167,Søren,22,Male,Non-English,2,said:,0.37286637601209804
168,Søren,22,Male,Non-English,2,‘And,0.390026778972242
169,Søren,22,Male,Non-English,2,the,0.3863179010222666
170,Søren,22,Male,Non-English,2,only,0.5168045539758168
171,Søren,22,Male,Non-English,2,reason,0.4215348970028572
172,Søren,22,Male,Non-English,2,for,0.40776645398000255
173,Søren,22,Male,Non-English,2,making,0.36198053997941315
174,Søren,22,Male,Non-English,2,honey,0.33072653197450563
175,Søren,22,Male,Non-English,2,is,0.3480903949821368
176,Søren,22,Male,Non-English,2,so,0.37945750600192696
177,Søren,22,Male,Non-English,2,as,0.3236900740303099
178,Søren,22,Male,Non-English,2,I,0.34388403996126726
179,Søren,22,Male,Non-English,2,can,0.3635051820310764
180,Søren,22,Male,Non-English,2,eat,0.35562143800780177
181,Søren,22,Male,Non-English,2,it.’,0.3733092640177347
182,Søren,22,Male,Non-English,2,So,0.41728981194319203
183,Søren,22,Male,Non-English,2,he,0.3321773129864596
184,Søren,22,Male,Non-English,2,began,0.3646289349999279
185,Søren,22,Male,Non-English,2,to,0.32992430799640715
186,Søren,22,Male,Non-English,2,climb,0.33797897602198645
187,Søren,22,Male,Non-English,2,the,0.34229235199745744
188,Søren,22,Male,Non-English,2,tree.,0.36793506803223863
