,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
59,1,24,Female,Non English,2,top,0.3890960229909979
60,1,24,Female,Non English,2,of,0.3514046460040845
61,1,24,Female,Non English,2,the,0.33675503003178164
62,1,24,Female,Non English,2,"tree,",0.3757637239759788
63,1,24,Female,Non English,2,there,0.36431346100289375
64,1,24,Female,Non English,2,came,0.3586542389821261
65,1,24,Female,Non English,2,a,0.3731144919875078
66,1,24,Female,Non English,2,loud,0.34359398402739316
67,1,24,Female,Non English,2,buzzing-noise.,0.3550041930284351
68,1,24,Female,Non English,2,Winnie-the-Pooh,0.36703867599135265
69,1,24,Female,Non English,2,sat,0.4121754409861751
70,1,24,Female,Non English,2,down,0.7498656490352005
71,1,24,Female,Non English,2,at,0.7343964660540223
72,1,24,Female,Non English,2,the,0.6580013770144433
73,1,24,Female,Non English,2,foot,0.44902999699115753
74,1,24,Female,Non English,2,of,0.43983229500008747
75,1,24,Female,Non English,2,the,0.540819615998771
76,1,24,Female,Non English,2,"tree,",0.3921476909890771
77,1,24,Female,Non English,2,put,0.5667775149922818
78,1,24,Female,Non English,2,his,0.4456654340028763
79,1,24,Female,Non English,2,head,0.38537888397695497
80,1,24,Female,Non English,2,between,0.4468296149861999
81,1,24,Female,Non English,2,his,0.6006989589659497
82,1,24,Female,Non English,2,"paws,",0.7149282820173539
83,1,24,Female,Non English,2,and,0.3974641810054891
84,1,24,Female,Non English,2,began,0.43936025898437947
85,1,24,Female,Non English,2,to,0.3572924510226585
86,1,24,Female,Non English,2,think.,0.5931873539811932
87,1,24,Female,Non English,2,First,0.2814553520292975
88,1,24,Female,Non English,2,of,0.39660099300090224
89,1,24,Female,Non English,2,all,0.40562248800415546
90,1,24,Female,Non English,2,he,0.6034103319980204
91,1,24,Female,Non English,2,said,0.35077437898144126
92,1,24,Female,Non English,2,to,0.41702369798440486
93,1,24,Female,Non English,2,himself:,0.3484695780207403
94,1,24,Female,Non English,2,That,0.332478693977464
95,1,24,Female,Non English,2,buzzing-noise,0.4396746210404672
96,1,24,Female,Non English,2,means,0.5414338569971733
97,1,24,Female,Non English,2,something.,0.38814619299955666
98,1,24,Female,Non English,2,You,0.49544651102041826
99,1,24,Female,Non English,2,don’t,0.4207255250075832
100,1,24,Female,Non English,2,get,0.4484884649864398
101,1,24,Female,Non English,2,a,0.3856973269721493
102,1,24,Female,Non English,2,buzzing-noise,0.6427479170379229
103,1,24,Female,Non English,2,like,0.4836478839861229
104,1,24,Female,Non English,2,"that,",0.4242622919846326
105,1,24,Female,Non English,2,just,0.415477215021383
106,1,24,Female,Non English,2,buzzing,0.5429741780390032
107,1,24,Female,Non English,2,and,0.39439676998881623
108,1,24,Female,Non English,2,"buzzing,",0.3233840909670107
109,1,24,Female,Non English,2,without,0.48432617500657216
110,1,24,Female,Non English,2,its,0.3707014549872838
111,1,24,Female,Non English,2,meaning,0.31721348396968096
112,1,24,Female,Non English,2,something.,0.3750836669933051
113,1,24,Female,Non English,2,If,0.31704394397092983
114,1,24,Female,Non English,2,there’s,0.3321121769840829
115,1,24,Female,Non English,2,a,0.40758624399313703
116,1,24,Female,Non English,2,"buzzing-noise,",0.4292744090198539
117,1,24,Female,Non English,2,somebody’s,0.3879703709972091
118,1,24,Female,Non English,2,making,0.438112158968579
119,1,24,Female,Non English,2,a,0.37268980499356985
120,1,24,Female,Non English,2,"buzzing-noise,",0.6087492810329422
121,1,24,Female,Non English,2,and,0.3564210570184514
122,1,24,Female,Non English,2,the,0.325001485995017
123,1,24,Female,Non English,2,only,0.31048037501750514
124,1,24,Female,Non English,2,reason,0.2889560990151949
125,1,24,Female,Non English,2,for,0.28696919104550034
126,1,24,Female,Non English,2,making,0.3262906289892271
127,1,24,Female,Non English,2,a,0.41474464401835576
128,1,24,Female,Non English,2,buzzing-noise,0.3209151740302332
129,1,24,Female,Non English,2,that,0.47555281803943217
130,1,24,Female,Non English,2,I,0.2906259670271538
131,1,24,Female,Non English,2,know,0.4174596930388361
132,1,24,Female,Non English,2,of,0.3923676760168746
133,1,24,Female,Non English,2,is,0.308540700993035
134,1,24,Female,Non English,2,because,0.3166401300113648
135,1,24,Female,Non English,2,you’re,0.35173508495790884
136,1,24,Female,Non English,2,a,0.3254618589999154
137,1,24,Female,Non English,2,bee.,0.3049867969821207
138,1,24,Female,Non English,2,Then,0.49842125800205395
139,1,24,Female,Non English,2,he,0.29819634603336453
140,1,24,Female,Non English,2,thought,0.33190757199190557
141,1,24,Female,Non English,2,another,0.3764857909991406
142,1,24,Female,Non English,2,long,0.28978734399424866
143,1,24,Female,Non English,2,"time,",0.32678017404396087
144,1,24,Female,Non English,2,and,0.32457875896943733
145,1,24,Female,Non English,2,said:,0.3644825689843856
146,1,24,Female,Non English,2,‘And,0.5937365010031499
147,1,24,Female,Non English,2,the,0.35243630898185074
148,1,24,Female,Non English,2,only,0.33888845599722117
149,1,24,Female,Non English,2,reason,0.4204315700335428
150,1,24,Female,Non English,2,for,0.3622244949801825
151,1,24,Female,Non English,2,being,0.3625222439877689
152,1,24,Female,Non English,2,a,0.35644371499074623
153,1,24,Female,Non English,2,bee,0.37626842502504587
154,1,24,Female,Non English,2,that,0.4290664570289664
155,1,24,Female,Non English,2,I,0.5823165960027836
156,1,24,Female,Non English,2,know,0.37340500799473375
157,1,24,Female,Non English,2,of,0.3486409619799815
158,1,24,Female,Non English,2,is,0.4332117030280642
159,1,24,Female,Non English,2,making,0.5735064820037223
160,1,24,Female,Non English,2,juice.,0.730799680983182
161,1,24,Female,Non English,2,’And,0.6444933750317432
162,1,24,Female,Non English,2,then,0.44135626300703734
163,1,24,Female,Non English,2,he,0.4296265779994428
164,1,24,Female,Non English,2,got,0.37084834498818964
165,1,24,Female,Non English,2,"up,",0.39274129399564117
166,1,24,Female,Non English,2,and,0.3186868420452811
167,1,24,Female,Non English,2,said:,0.398320848995354
168,1,24,Female,Non English,2,‘And,0.3759027799824253
169,1,24,Female,Non English,2,the,0.5946059990092181
170,1,24,Female,Non English,2,only,0.6067201380501501
171,1,24,Female,Non English,2,reason,0.38551862398162484
172,1,24,Female,Non English,2,for,0.29984990804223344
173,1,24,Female,Non English,2,making,0.31133840698748827
174,1,24,Female,Non English,2,honey,0.3182623409666121
175,1,24,Female,Non English,2,is,0.4721404030569829
176,1,24,Female,Non English,2,so,0.5046525169746019
177,1,24,Female,Non English,2,as,0.32699332397896796
178,1,24,Female,Non English,2,I,0.7861363369738683
179,1,24,Female,Non English,2,can,0.439708340971265
180,1,24,Female,Non English,2,eat,0.3570890459814109
181,1,24,Female,Non English,2,it.’,0.7737387269735336
182,1,24,Female,Non English,2,So,0.5403957310481928
183,1,24,Female,Non English,2,he,0.35631433594971895
184,1,24,Female,Non English,2,began,0.4623527039657347
185,1,24,Female,Non English,2,to,0.5352703959797509
186,1,24,Female,Non English,2,climb,0.5825290529755875
187,1,24,Female,Non English,2,the,0.5944750169874169
188,1,24,Female,Non English,2,tree.,0.4556157600018196
