,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
178,2. S,22,Female,English,2,I,1.4161235760002455
179,2. S,22,Female,English,2,can,1.7229487570002675
180,2. S,22,Female,English,2,eat,1.868460258000141
181,2. S,22,Female,English,2,it.’,1.7780770449999181
182,2. S,22,Female,English,2,So,2.298665976999928
183,2. S,22,Female,English,2,he,2.2779882170002566
184,2. S,22,Female,English,2,began,1.7001618409999537
185,2. S,22,Female,English,2,to,2.7043029260003095
186,2. S,22,Female,English,2,climb,2.1510760830001345
187,2. S,22,Female,English,2,the,1.3189973879998433
188,2. S,22,Female,English,2,tree.,1.5828462660001605
