,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction.time
160,5-03,53,Female,Non-English,2,juice.’,0.29983572299988737
161,5-03,53,Female,Non-English,2,And,0.2978904379999676
162,5-03,53,Female,Non-English,2,then,0.528920916000061
163,5-03,53,Female,Non-English,2,he,0.5269872439998835
164,5-03,53,Female,Non-English,2,got,0.40785380800002713
165,5-03,53,Female,Non-English,2,"up,",0.4001656630000525
166,5-03,53,Female,Non-English,2,and,0.3860861969999405
167,5-03,53,Female,Non-English,2,said:,0.3440492289998929
168,5-03,53,Female,Non-English,2,‘And,0.31589829900008226
169,5-03,53,Female,Non-English,2,the,0.32581963200004793
170,5-03,53,Female,Non-English,2,only,0.26881243700017876
171,5-03,53,Female,Non-English,2,reason,0.3093171819998588
172,5-03,53,Female,Non-English,2,for,0.30879064599980666
173,5-03,53,Female,Non-English,2,making,0.3157311170000412
174,5-03,53,Female,Non-English,2,honey,0.3256361599999309
175,5-03,53,Female,Non-English,2,is,0.3169871099999
176,5-03,53,Female,Non-English,2,so,0.3399369300000217
177,5-03,53,Female,Non-English,2,as,0.28979313899981207
178,5-03,53,Female,Non-English,2,I,0.34300397199990584
179,5-03,53,Female,Non-English,2,can,0.5299191320000318
180,5-03,53,Female,Non-English,2,eat,0.3947317210001984
181,5-03,53,Female,Non-English,2,it.’,0.41576918500004467
182,5-03,53,Female,Non-English,2,So,0.3978983340000468
183,5-03,53,Female,Non-English,2,he,0.35112563699999555
184,5-03,53,Female,Non-English,2,began,0.4024837499998739
185,5-03,53,Female,Non-English,2,to,0.36404332799997974
186,5-03,53,Female,Non-English,2,climb,0.37828635300002134
187,5-03,53,Female,Non-English,2,the,0.38047594600016055
188,5-03,53,Female,Non-English,2,tree.,0.3310561690000213
