,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
177,Lina,22,Female,Non English,2,as,0.4296785210026428
178,Lina,22,Female,Non English,2,I,0.37280194397317246
179,Lina,22,Female,Non English,2,can,0.3739825880038552
180,Lina,22,Female,Non English,2,eat,0.3759943700279109
181,Lina,22,Female,Non English,2,it.’,0.35370796301867813
182,Lina,22,Female,Non English,2,So,0.4405029780464247
183,Lina,22,Female,Non English,2,he,0.41254106804262847
184,Lina,22,Female,Non English,2,began,0.4339344199979678
185,Lina,22,Female,Non English,2,to,0.38388895901152864
186,Lina,22,Female,Non English,2,climb,0.3464809360448271
187,Lina,22,Female,Non English,2,the,0.3380901350174099
188,Lina,22,Female,Non English,2,tree.,0.33814275200711563
