,ID,Age,Gender,Native_Language,Stimulus,Word,Reaction_Time
158,orange,24,Female,Non English,2,is,0.3385247429832816
159,orange,24,Female,Non English,2,making,0.5172925170045346
160,orange,24,Female,Non English,2,juice.,0.7128863949910738
161,orange,24,Female,Non English,2,’And,0.5934894650126807
162,orange,24,Female,Non English,2,then,0.3364054090343416
163,orange,24,Female,Non English,2,he,0.3214691649773158
164,orange,24,Female,Non English,2,got,0.31700690800789744
165,orange,24,Female,Non English,2,"up,",0.28520262002712116
166,orange,24,Female,Non English,2,and,0.36240586201893166
167,orange,24,Female,Non English,2,said:,0.6401548139983788
168,orange,24,Female,Non English,2,‘And,0.378502020961605
169,orange,24,Female,Non English,2,the,0.3507497569662519
170,orange,24,Female,Non English,2,only,0.267260507971514
171,orange,24,Female,Non English,2,reason,0.3286908350419253
172,orange,24,Female,Non English,2,for,0.28537123603746295
173,orange,24,Female,Non English,2,making,0.35226932499790564
174,orange,24,Female,Non English,2,honey,0.2693478739820421
175,orange,24,Female,Non English,2,is,0.5528630939661525
176,orange,24,Female,Non English,2,so,0.3464043439598754
177,orange,24,Female,Non English,2,as,0.4044642869848758
178,orange,24,Female,Non English,2,I,0.5590903959819116
179,orange,24,Female,Non English,2,can,0.4953285689698532
180,orange,24,Female,Non English,2,eat,0.5792415430187248
181,orange,24,Female,Non English,2,it.’,0.5296845720149577
182,orange,24,Female,Non English,2,So,0.5383720840327442
183,orange,24,Female,Non English,2,he,0.3144349550129846
184,orange,24,Female,Non English,2,began,0.32217384601244703
185,orange,24,Female,Non English,2,to,0.5192684450303204
186,orange,24,Female,Non English,2,climb,0.3501604779739864
187,orange,24,Female,Non English,2,the,0.43809644802240655
188,orange,24,Female,Non English,2,tree.,0.28323759499471635
